NASDAQ100,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82
T93,0.0409774147991636,0.0648185894822666,0.0603090840557858,0.0213030053419768,0.0212646894236149,0.01076352530541,0.0408163265306123,0.0341296928327645,0.0200943827066526,0.0240320427236315,0.00369913686806426,-0.00739542408134967,0.104495385531408,-0.0319475365188295,-0.00425943852855758,0.0407711757269279,0.0279703562036816,0.0585760517799354,0.0206090433712704,-0.0195830257005238,0.0182468252989767,0.0833333333333332,0.0134443145078076,0.0449842555105713,0.0601614086573733,0.101398601398601,0.00750370028874381,0.104966029140321,0.062646828504307,0.0230263157894738,0.00203735144312402,0.0147575544624033,0.015855028178847,0.0264007040187738,0.0136363636363636,0.0479243642686374,0.0406544372830935,-0.00361745421659499,0.0368421052631579,0.0558276199804115,0.00959179121124247,0.0218724448078496,0.131875,-0.00616165277274368,-0.0143984038340893,0.0540381791483114,0.0428954423592494,0.0965997322623829,0.0191596898947752,-0.0840471092077088,0.0436947344361432,0.00806451612903229,0.152912621359223,0.0301833568406206,0.043577981651376,0.028,0.0863573725310059,0.00947368421052638,0.0274974772956609,0.0335655478150729,0.0351993214588635,0.00137249519626674,0.0442040185471406,0.0975949808295572,0.0264937993235627,-0.000850496707613148,0.0259301014656145,0.063173541434411,0.063849547248665,0.116915422885572,0.11814556331007,0.0395913154533845,0.0457677165354331,0.0381322957198444,0.0496955411510509,0.040849234076861,-0.0405522203275012,0.0135018672795173,0.0373202814316304,0.109109109109109,0.0159557413269439,0.0106642015429261
T94,0.00631007719327772,-0.00650842266462487,0.0277284038393175,0.00967416165297462,0.061917808219178,0.020719394648353,0.0239120038259206,0.0132013201320131,0.0186539322489181,-0.00684485006518908,0.00327600327600321,0.000931315483119887,0.00215633423180588,0,-0.0441376628426989,-0.000607348921955758,0.0404651162790698,-0.0290431060837664,-0.00964436407474383,-0.0138420712902532,-0.0084756023731687,0.0060200668896321,0.011123751394881,0.0216673841297174,0.000346020761245729,0.0519480519480521,-0.003191060214704,-0.0355330851319052,-0.0346352247605012,-0.00643086816720266,-0.00609962724500181,-0.00554016620498616,-0.002320717131474,-0.0774507002000572,0.0461242793081357,-0.0333920978948461,-0.0338256312529775,-0.00748808713410479,0.00549915397631129,0.0807050092764378,0.0141405214317278,-0.000600120024004824,0.039466718279472,0.0944566010211524,-0.00417392756148708,0.00390080802451938,0.0565552699228792,0.0466005827107443,-0.00408837195709998,-0.0058445353594388,-0.0334221635883905,0.00228571428571424,0.0252631578947369,-0.004107338444688,0.010989010989011,0.0356679636835279,0.000422832980972582,0.0364963503649635,-0.0189049840412471,0.014093137254902,-0.00245800901269966,0.00411184210526331,0.00325636471284782,-0.0247697681803746,0.0538165842943438,0.00931954999385712,0.0291208791208792,0.00594197832925557,-0.0597992143168922,-0.0256124721603564,0.00668747213553271,0.0113636363636363,-0.016,-0.000299850074962459,0.0181511976047904,0.00542215336948105,0.00845185053789241,-0.05640589569161,-0.043350044234739,0.0288808664259928,-0.00912356404282905,0.0258982833488135
T95,0.0209016993081537,-0.00423892100192676,0.0985818056035974,-0.00616910652854271,0.0257997936016512,-0.00592048784819872,0.0401681457262961,-0.0176826430898092,0.0019044828596542,0.0423367246471941,0.0173469387755102,-0.00535008141428248,0.0314685314685315,0.0299709868631108,-0.0368185516680227,0.00729261622607116,-0.0109521680822531,0.00535264483627198,-0.0161290322580646,0.04,0.0283306875076321,0.0518617021276597,0.0156575583768341,-0.0205056179775282,0.0200622621930127,0.0301783264746226,0.0277302955441866,0.0915112765330188,0.00152671755725188,-0.00323624595469249,-0.0627344016365496,0.0508356545961003,0.011311110445556,0.0594795539033458,0.0312308634415188,0.0197403712048064,0.00295857988165674,0.011888431641518,0.0479596129575095,0.0360515021459227,0.0106753812636166,0.0256204963971177,0.0182530120481926,0.00866377874041979,0.0125742667630693,0.00444074382459052,-0.00243309002433106,0.00485225505443237,0.0229847619215297,0.0264550264550264,0.0114649785850579,0.0689851767388826,0.0102669404517453,0.00714874896893058,0.0673913043478262,0.034439574201628,-0.003381234150465,0.00905432595573432,0.0518018018018018,0.0465256797583081,0.0451745379876796,0.00928200928200918,0.00295072292711719,-0.00875936177141003,-0.023449713392392,0.000417333240592567,0.01601708489055,0.00382209867963862,-0.00580315691736305,0.0822857142857144,-0.00310008857395911,0.0297600971758274,0.0803443328550932,-0.00179964007198567,-0.0159897077743062,0.0434001027221368,0.00279367181599013,0.028837488735356,0.0104808877928484,0.00526315789473683,0.0255669315049455,0.0219723151586456
T96,0.0602440472534449,0.00270897832817339,-0.0305415617128464,0.0145009987677028,-0.0241448692152918,-0.0153147825938987,-0.013920071845532,0.00189483657034588,-0.00146220207632687,-0.00787153652392947,0.0326980942828485,-0.0411599625818522,-0.0401564537157757,-0.00734547545667754,0.0270327349524815,-0.0576168929110106,-0.00542372881355937,-0.00469777638584399,-0.0151562016702752,0.029965034965035,-0.0212563828523927,0.0101137800252845,-0.0108317756762259,-0.00172067679954101,-0.0298406239403187,-0.0655126498002662,-0.0409932412577139,-0.002489934755269,0.00914634146341471,0.0133116883116883,-0.0305565660240087,0.00231941683233931,-0.0148075024679171,-0.0421052631578949,-0.0243467933491687,-0.0114676486059969,-0.00196656833824971,0.0408947130591957,0.016057808109193,-0.0383871858602596,-0.0239275705971114,0.0197111631537861,0.00860525027832607,0.0066072018500165,0.0262229259155776,-0.0312240950538822,-0.048780487804878,-0.00105243607998516,0.0125694157602461,-0.0120274914089348,-0.0286074384737662,0.00319999999999993,-0.0325203252032521,0.00791700791700789,-0.0285132382892058,-0.0732445520581113,-0.0106022052586938,0,-0.0637639781108732,0.0721709006928406,-0.0168958742632613,-0.0500405734379227,-0.0132391879964696,0.0837357511251274,0.0170757737459979,0.0541177084057568,0.00788229111928526,0.0311526479750778,-0.00980621060004674,-0.131467793030623,-0.0604175921812529,-0.024476555588322,-0.0978308986277114,-0.017578125,0.0267090026148674,0.0679301009106571,0.040866583433935,0.0493430656934306,-0.0588773642464918,-0.0203606748109367,-0.0458613543837063,-0.0173807071901715
T97,0.0191752517596624,0.033963720571208,0.0418967197141929,0.0796691692087444,0.0128865979381443,-0.0155529729939905,0.0400728597449909,0.0215918045705278,0.0215258456582223,0.0675975880672802,-0.0400155400155399,0.0275609756097562,-0.00570497147514265,0.00947268851464816,0.01871272876825,-0.0105633802816901,-0.00999772778913878,0.0179358086847074,0.178077889447236,0.0829344468207896,0.00825042465421005,0.039424280350438,0.00273692875966868,0.0420856075840275,0.0136315973435862,-0.0493017953833002,0.033007507277463,-0.0441522397657849,0.0521148036253776,0.0547901313681513,0.24577861163227,0.0396694214876033,0.0788276553106212,0.0891330891330892,0.0821667681071212,0.0907833120476799,0.0384236453201969,0.0156283915780334,0.0272619517977085,-0.0637564618035611,0.0075088339222614,0.0298564593301436,0.0906507121413298,0.0242861831309485,0.019825143444896,0.0239589275527666,0.053846153846154,-0.0398023054040654,0.021659688503878,0.00405797101449277,-0.00111131793972765,0.0138224348750665,0.0105042016806722,0.0628385698808234,0.109014675052411,0.0124101894186806,0.0120017145306473,0.0189431704885345,0.0566709021601016,-0.0236941303177168,-0.0127897681854517,0.0387243735763098,0.0819916517590936,0.0488026674749924,0.0430220356768101,0.016307887642117,0.0151199165797706,0.0530379321920108,0.0943173779768923,0.00303951367781159,0.0609929078014186,0.0199516324062879,0.089793915603533,0.0206453586175255,0.0549390576678189,0.0702926941691633,-0.0371770428208424,0.0381190873678354,0.0119935170178281,0.0397862232779098,0.0407511081389776,0.0172213374338697
T98,0.0251712344988964,0.00597237775289288,-0.00903990024937653,-0.0258265513059508,-0.0122137404580152,0.0705060408045044,0.0170753064798599,0.0208269052761495,0.0209288990825687,0.0240784780023782,-0.100161877782274,-0.00807025872300032,0.0565573770491803,0.0354952386076289,0.034517561566411,0.168877385959237,0.0261647922882718,0.0120556414219475,0.0181284990669155,0.0344827586206896,-0.07352587244284,-0.065623118603251,0.00168192213580137,0.0292212267401793,-0.127931034482759,0.0017985611510792,0.00994892056881485,-0.0231047059240113,0.0595836324479541,-0.00850546780072907,0.0650602409638553,0.045468998410175,-0.0513992216742363,-0.0538116591928252,-0.0241844769403824,0.0174651185481511,-0.0483870967741935,0.0117546484291516,-0.00538461538461541,-0.0291411042944786,0.00854888206926788,0.0639286377996654,0.00652217490576101,-0.0336430631207946,0.0145056509744593,0.0116991643454039,-0.0389294403892944,-0.102670431625655,0.00491055089116386,-0.104503464203233,0.0267013041918266,0.0414263240692186,-0.116424116424116,0.00101936799184503,0.0434782608695651,-0.0141935483870968,-0.00677678949597629,-0.00371819960861066,0.0832130832130832,-0.0137892995035852,0.0384615384615384,0.0301535087719299,0.00964453017360158,0.0554913294797688,0.0548289738430584,0.0133123494146947,0.00256805341551108,-0.0854319413452343,0.0476190476190476,0.030909090909091,0.0236185383244206,-0.0509780675755779,0.0175596578117965,0.0194785735690742,0.037937575444042,0.0549095607235143,-0.0179180594545992,0.0434199946395068,0.0313901345291481,0.0533980582524271,0.00752858759375178,0.0128176865178094
T99,-0.0117452455320014,0.0152133580705009,-0.0289399182132746,-0.006287283138933,0.0530654301906235,-0.00819897266872458,-0.0107619457597934,-0.0285627928064077,-0.0129177197416456,-0.0240928882438318,-0.0236114234315268,0.0189040440296722,-0.103697957072666,0,-0.0487804878048781,0.0171602546360365,-0.0105121896667412,0.00671960904092849,-0.0311599895260539,-0.0125454545454545,-0.0181841797636056,0.00966494845360827,-0.013629699013031,-0.0273202089192448,-0.0162119414788454,0.0424895272292041,0.00363608595025775,0.0476738496112512,-0.00406504065040654,-0.0196078431372549,-0.108314479638009,0.00334549878345497,0.0753918909657015,-0.0239928909952605,0.0149855907780979,-0.0169735327963176,0.00947158524426726,0.00316856780735105,-0.00425367362722349,0.0761453396524488,-0.0219517496196479,-0.0620087336244541,-0.0660620692000175,-0.0278514588859416,0.0172222222222223,0.00963656387665202,0.00506329113924051,0.0308027044522764,0.00591849855003686,0.0638297872340426,0.0283556333354103,-0.0579053373615307,-0.0141176470588234,-0.0333503054989817,-0.0833333333333333,0.0111256544502618,0.0106609808102345,-0.0237674327244155,-0.011323268206039,-0.0212527964205816,-0.0654970760233918,-0.0138371474188397,-0.0851528384279475,-0.041894852135816,-0.0119217930376729,-0.00425106076374981,-0.00409836065573762,-0.0320669222725689,-0.00966680378445082,0.0429159318048205,-0.0326512842838485,-0.023110555902561,0.0146017699115043,0.0136684303350969,-0.0257517860109652,0.0171463563992651,0.00943524798976798,-0.00924736706909837,0.0288819875776397,-0.00108430468961776,0.0114624662080177,0.0275630774697939
T100,-0.0030764051878103,0.0131578947368421,0.0813087139617752,0.068653015433913,0.00880626223091975,0.0377542542770106,0.057876414273281,0.0140012445550717,0.05149359886202,0.142177275431291,-0.00760018424689079,0.0908877407233444,0.045585689555684,0.0118981126683725,0.0217435897435898,0.0644897959183673,0.0302893309222422,-0.0464199029126214,0.0105405405405406,0.0521696434051433,-0.0877100145521896,0.0701978302488832,0.0102030080258987,0.0424067189866446,0.0060289389067525,0.0622847301951778,0.041859566772213,0.0735371707823379,0.0435374149659864,0.0718749999999999,0.00983190612115442,0.0354652925128825,0.0230713902014878,0.0710166919575113,0.0488358886996025,0.0558969856599355,0.0360493827160494,0.00884396715097904,0.118446601941748,0.0907222548443921,0.0506666666666667,0.000558659217876984,0.141469935038254,0.0395634379263302,-0.00128393074439246,0.0444505044995908,-0.0251889168765743,0.0466637592673354,0.0276189901472428,0.0121212121212121,0.0417992623814542,0.057723142704436,0.105011933174224,0.0492494074269161,0.391304347826087,0.0440129449838188,0.00421940928270048,0.0167002012072434,0.0689422860992589,-0.124571428571429,0.0930329578639967,0.0388559093362115,0.0522076372315036,-0.0194341240354387,-0.0154440154440155,0.0228977560520666,0.0545267489711934,0.0273676629456248,0.0276220145379024,-0.0400225479143178,0.0616561656165617,0.0210997442455243,-0.0553859572612298,-0.0117442366246194,0.0503069577080492,0.00461569335741529,0.04487279348891,0.036816178376977,0.0193178388167824,0.0246947082767977,0.0320168733051367,0.0329795741921538
T101,0.0103175943121916,0.0263347763347764,-0.0233672857998802,-0.0169001542093661,0.048011639185257,0.0146016800296335,0.0115178938708351,0.0357471617060448,-0.0201569264069263,0,0.029009050823857,-0.0142088266953714,0.0987858719646799,0.00335887792083325,0.0636418389881549,0.0503578732106341,-0.000438788942518561,0.0518612790327713,0.0230008023535705,-0.0325205623286472,-0.00493039443155437,0.0649970184853906,-0.0119933663945393,0.0353982300884957,-0.0339592489013185,0.0272899216427994,0.0342229887252893,-0.0115294439923621,0.0110821382007823,0.0282798833819244,0.0549623115577891,-0.00468384074941442,0.0649656927745689,0.0167186171720035,0.0276123443421766,0.0315964523281597,0.0271687321258341,0.00960133583802966,0.0631944444444445,-0.0102288021534319,-0.0228426395939086,0.0442955518332403,0.0239944957556261,0.02001312335958,0.0047969453052297,0.0172323759791124,-0.00775193798449619,-0.0458333333333334,0.021404719768736,-0.0113772455089819,0.0350623440135334,0.0262758969176352,0.0518358531317495,0.0712851405622489,0.0241477272727273,0.0390576565406077,0.00588235294117649,0.00237482683554319,0.0941176470588235,-0.00261096605744131,0.0412213740458016,0.00493506493506488,0.000850581230507344,0.0314777032935004,0.0602941176470588,-0.00606789439348562,0.0390243902439025,0.0483701366982124,0.0214227970897333,0.0710510863182617,0.0568037303942348,0.0582341891045709,0.0156971375807941,0.000586854460093989,0.0589381393083292,0.0121853775469437,0.0196837219164874,-0.0405101275318831,0.0239857862007698,0.0495233050847459,0.0439131469106166,0.0302275751818342
T102,0.0803702397088587,0,0.00858895705521476,0.13996479999242,-0.007403979639056,0.00654410696690269,-0.00650671004473364,0.0276996000592503,0.0129780477702609,-0.0026041666666667,-0.0146594497068111,-0.00764359030355976,-0.0436966348568559,0.0128361493257823,-0.0054737636844092,-0.00486736432221959,-0.00592625109745398,-0.0356926799758017,0.00862745098039211,-0.00602936299779929,0.0664529291751676,0.0985442329227325,0.020231588848705,-0.00548539354509512,-0.0334987593052109,-0.00815360336664919,0.011993416657161,0.0888528438452636,-0.0154738878143134,-0.0119081372271052,-0.0253051503423638,0.0244117647058823,0.00723674864415425,0.206521739130435,-0.0827186512118019,-0.0114633709475193,0.0162412993039442,0.0303907380607816,0.00522534291312868,-0.0837639379929292,0.00844155844155845,-0.00481197647478161,-0.0631860919402134,-0.0347378578321003,-0.00604394030534788,0.0215605749486652,-0.0104166666666667,0.0106899563318778,0.0204674694765011,0.0321017565112052,-0.00651303461973513,0.0280649926144756,0.00205338809034903,-0.0288191190253045,-0.0596393897364771,-0.0387828162291171,0.0405179615705931,0.0201382033563673,-0.043394777265745,-0.0569371727748691,-0.0502199413489736,-0.00284311191522356,0.0175637393767707,-0.16219270980503,-0.029126213592233,-0.0194693764580285,0.0502347417840376,-0.050819124038783,0.05599525128611,-0.0586622807017542,0.0188527878058564,-0.08698224852071,-0.025,0.00102639296187673,-0.00107329040171716,-0.0655220051312414,0.0157945698652214,0.042220484753714,-0.138808559861191,-0.0565228362351754,0.000916727954505505,-0.000824609935127931
T103,-0.0127609112235867,0.00281195079086122,0.160279805352798,-0.00875726031405121,-0.00885780885780875,0.047581903276131,-0.0216946377404831,-0.00590948400115302,0.0426604879378492,-0.00417754569190592,-0.00595101853971156,0.0970510563380283,-0.035189075630252,-0.0438013675559148,0.00778136268741704,-0.0210320371729029,-0.0304703024950321,-0.0539523212045169,-0.0142560912389839,0.209274817263656,-0.120798032249248,-0.0112130479102957,0.0233831676164587,-0.00256541816316045,0.110397946084724,-0.000795544948289609,-0.00284473643248586,0.0157500355573521,0.0137524557956779,0.00631276901004301,-0.0427611484422725,-0.0795291415446453,0,0.0261030261030262,-0.00344629523262485,-0.0876970465664069,-0.0488584474885845,-0.0136436597110756,-0.0237166991552957,0.184921341644405,0.034771410173857,-0.0379656160458454,0.0376805536424218,0.0499833388870377,0.00223823246877992,0.000251256281407164,-0.00263157894736837,0.056392796654108,0.00238931798160249,-0.0258215962441313,-0.0245901437785707,-0.00287356321839074,-0.0245901639344263,-0.00723763570566958,-0.0117994100294985,-0.00869025450031029,-0.00682456844640713,-0.0125798335591252,0.00200722601364917,-0.00069396252602358,0.0227711308375145,0.0238465526179368,0.0336859688195991,0.0198988195615514,-0.0638095238095238,0.00506480204527669,0.0254805543138132,0.0591757661148292,-0.081881206670414,0.0454280722189865,0.0118110236220473,0.0145819831497083,0.0573426573426574,0.0350080562472536,-0.00383729854182655,-0.0325237592397043,0.0123822471011595,0.00400100025006243,-0.0423102753525857,-0.0115004011767852,-0.00137124524591872,0.0545911356484832
T104,-0.00883484497675954,0.0108657553452506,0.00157273918741815,0.000797850039410386,-0.0208137347130763,0.0139017125837677,0.0326359832635984,-0.00217485863418886,-0.0181699346405229,-0.017304667016256,0.00138153350218748,0.0565697091273822,-0.0163309744148068,-0.016424410284411,-0.012994350282486,-0.00124906320259816,0.102482350261899,-0.0139257294429709,0.0134104654220352,-0.0232750620751925,-0.0397886229406279,0.196907216494845,-0.0208089013842397,-0.0167181069958849,0.0246628131021195,0.0291932059447983,-0.006653066277674,0.0158227148447575,0.0142118863049095,0.00313658397490731,-0.11104020421187,0.0012476606363069,-0.000829648312080491,-0.0135074290859973,-0.00345821325648428,-0.00844091360476672,-0.00624099855976952,0.0327502034174127,0.0405990016638935,0.00876753507014032,0.0153495125492637,0.102941176470588,0.0250244889364936,0.0101555061885115,-0.00702558155137873,-0.0218538055764884,0.0606860158311344,0.00899795501022505,0.0171503317399936,-0.0168674698795181,-0.00235461987006722,-0.00528338136407298,0.0189075630252101,-0.0814094775212637,0.0149253731343283,0.0619912335629305,-0.0675020210185933,0.00470403763230096,-0.00560897435897438,-0.00555555555555556,0.0384905660377358,-0.000759493670886105,-0.0293563156477243,-0.0486111111111111,0.0386571719226857,0.020141067717319,0.0130775937227549,-0.0149650814765547,-0.0157142857142858,0.0512534818941505,0.00583657587548647,0.0150111785372086,0.0185185185185186,-0.00834984432493636,-0.284283513097072,0.0488976206068543,0.00426545675142819,-0.0231631382316314,-0.0199859747545582,-0.0140692640692642,-0.00594849474066008,0.0023515624397653
T105,0.0582149976728052,0.0176837725381415,0.046584663700602,0.00855402643331994,0.0087666626636244,-0.00979312168146468,0.0810372771474879,-0.0254286544609125,-0.0320862734655838,0.0256136606189968,-0.0326511841802714,0.0442377064742738,0.00166021029330388,0.0193355449006361,-0.00534249189086041,0.0342671335667835,-0.00289196447015066,-0.0262273032952252,0.0402179553710432,0.0818118788999308,0.0676594367109096,0.0456503014642551,0.0160427666105293,0.00444676955270734,0.0304625799172621,0.102888086642599,0.0301447359152068,-0.0015307825128048,0.0337579617834396,-0.0278567367822626,-0.0563531945441493,0.0196261682242989,0.0224191043982961,-0.112049292560475,0.0468478889531522,-0.0463695543314972,0.00531400966183572,0.0242269056529446,-0.00319795330988161,0.0548795629500868,0.0136874361593462,-0.0145147679324894,0.0717491392514725,0.0116242538485707,0.00707528957528955,-0.0084745762711864,0.0223880597014927,0.170458046209972,0.0433246093023956,-0.0490196078431373,0.0695772149403764,0.0564944471269917,0.0226804123711341,-0.0224867724867723,-0.013235294117647,0.0188679245283019,0.0104031209362808,-0.0319937573156457,0.072723609991942,-0.00768156424581002,0.00290697674418611,-0.0230554851786166,-0.0194228634850165,0.0385818561001043,0.00538687561214493,0.0413825109532686,-0.00387263339070567,0.062795408507765,-0.00207339829981328,0.0280869104398515,0.053384912959381,0.000314663310257961,0.00216450216450204,0.011988011988012,0.0652314316469321,0.0312174817898023,0.038232351516143,0.00943396226415106,-0.00966010733452592,0.0296377607025249,0.0243898624910082,0.0152569881390089
T106,0.0251369294605809,0.0183986371379897,0.0612653163290822,0.0291462199925067,0.0604761904761905,0.00840295623862027,0.0161169415292354,0.0272849261965113,0.00302613480055019,-0.0439646201873048,-0.00475398145947238,0.00599999999999997,0.0262430939226518,0.0215512319381616,0.0318434682524457,-0.0442563482466747,0.0621504039776259,0.0417817679558011,0.0304315290596158,-0.0139096584300601,0.0154639175257734,-0.0177100494233937,0.0125082290980908,0.0427083333333334,-0.0248175182481752,0.0584521861117606,-0.0199730676569913,0.0137618345237489,0.0234134319162045,-0.066374269005848,0.0365157854697604,0.00122212037885751,-0.0135300853548603,0.0280133641737344,0.00773480662983409,0.0444234404536862,-0.00528592023065831,0.00365384615384611,-0.0272698107154316,0.0621468926553673,-0.0175332527206771,0.00171262202431926,0.0183333333333334,0.0468944099378881,0.0143770427381557,0.0463610463610463,-0.0218978102189783,-0.0285781570344101,0.0253645430843343,0.086340206185567,0.0360670687769185,0.00639853747714811,0.0766129032258064,0.0224627875507442,0.0402384500745157,0.0150462962962962,-0.0437580437580437,0.036074163643692,0.0629107981220658,0.0190007037297677,0.0184782608695651,0.0127074688796679,0.154499151103565,0.0130522088353414,0.00438382854359473,-0.00802163272705308,0.00734341252699792,0.0416137229987293,0.0309578225638894,0.0716494845360825,0.0227690047741462,0.0607109153821957,0.115766738660907,0.0204484557890284,-0.00666936135812446,0.0165489404641776,-0.016639494784817,0.00631472594089417,0.0368497109826589,0.0655650319829423,-0.0179675454531577,0.00963334204614763
T107,0.0354977373734103,-0.013716962194714,-0.0374646559849198,-0.0208059972934041,-0.0561293219577908,-0.0328500034935076,-0.0483216525267429,-0.0537010159651669,-0.0142622051563358,-0.0255782312925169,-0.0422737043229041,-0.0177119103560455,-0.0188425302826378,-0.0281301994436729,-0.00743632645473134,-0.0149291497975709,-0.00351082504388531,-0.0261849519390124,-0.0263858629871703,-0.0037792167152107,-0.00343386085398632,-0.0775681341719078,-0.0178225404380207,-0.0297202797202797,0.0205838323353294,-0.0492599955820633,-0.0298589976866389,-0.0304685316188961,-0.01264298615292,-0.00313185092389607,0.0194495412844037,-0.0195300579798596,-0.0107024953279491,-0.05375,-0.0142543859649122,-0.00221216691804926,-0.0294685990338164,-0.0206936194673309,-0.0263852242744064,-0.0480939716312056,-0.024,-0.027868011625919,-0.0368248772504093,-0.0287748442598635,-0.0481891281547343,-0.0294554455445544,0.0248756218905474,-0.015144385026738,-0.0168553175603812,0.0640569395017795,-0.0221944528689972,0.0240690281562217,0,-0.036262572789836,-0.01432664756447,-0.0188141391106042,-0.0134589502018843,-0.0108928224080917,-0.0621908127208481,0.00552486187845304,0.0124510850231235,-0.0345710627400767,-0.00661764705882343,-0.0307234886025768,0.0024248302618817,-0.0209472321632528,-0.0454545454545454,-0.0372064653857883,-0.0445384925433293,-0.0264550264550265,-0.0394973070017954,-0.0332147093712929,-0.0135501355013549,-0.0163073521282476,-0.0223804679552391,-0.0545959896763947,-0.0163663649782593,-0.0190763052208837,-0.0581881533101045,-0.0137568784392195,-0.0201253950981917,-0.0133572463061211
T108,0.0176446675109839,-0.00508819538670292,-0.0428396572827417,0.000206091996994401,0.0095147478591817,0.0349809885931558,0.0562015503875969,0.0371165644171779,-0.0379799666110182,-0.00167550963418046,0.0558603491271821,0.065869365225391,0.0288065843621398,0.0196811381351359,0,0.0354482404315439,0.0135055783910745,0.00884955752212395,-0.0231228244654401,-0.00137727734016335,0.0459925093632958,-0.0177272727272728,-0.00164844222210018,0.0580437580437579,-0.0139347268060139,0.0139405204460967,0.0273588350502915,-0.00217343091594581,0.0658536585365855,-0.0147659440779139,0.0341972642188625,-0.00653594771241833,0.0138640392120964,0.0235138705416116,0.0194660734149053,0.0308374483523128,0.0253857640617223,0.00997847779299546,0.046409214092141,0.028870779976717,0.0163934426229508,-0.0114315863524446,0.0472939677145286,0.0149664019547952,0.00165784797434804,0.0119867380770211,0.012135922330097,-0.0119600944065564,0.0349596408272435,0.0457079152731327,0.0261194029850746,-0.00399113082039911,0.0280898876404495,0.00933809393023904,0.0886627906976745,0.0354445090063916,-0.00227376080036367,0.0578171091445427,0.0131876412961568,0,-0.00878425860857344,0.0233421750663129,0.0384900074019246,-0.005453306066803,0.0232220609579099,0.0394076793255507,-0.00224618149146454,0.0297751029458346,-0.00759333473950642,0.0523715415019764,0.00747663551401867,-0.0165644171779141,0.021193092621664,0.0295026692891261,0.027471383975026,0.0321293574128518,0.0431490369553504,0.00537359263050156,0.0214576396596374,-0.00101445599797107,0.0224054234133238,0.0379104205170329
T109,-0.0260042559402632,0.00715990453460624,-0.0104859335038364,-0.00189730408913535,-0.0245051837888784,0.0455547391623807,-0.0051376146788991,-0.0276545400769004,0.010701373825018,0.0246153846153847,0.0418044402456305,-0.00845848437769726,0.0381333333333333,-0.00794783581992422,0.0125491665105825,0.0238154304142893,-0.00849748937813823,-0.0114709851551957,0.0175617205395774,-0.0159210239783204,-0.00615869378401594,-0.0365571494678389,-0.00371642960668214,-0.0311397640189757,-0.0148754183711418,0.0240604949587534,0.0161666424328589,-0.00530464675201518,0.0263157894736843,-0.0162627551020408,0.15036547163244,0.00783208020050125,0.00438304892763058,0.0640165203923592,0.00381887615930171,0.0409619708671424,0.000485436893203787,0.00581170089112755,-0.0197474910974425,-0.069020140303236,-0.0202646815550041,-0.0704500978473581,-0.0221755302535564,-0.0108335841107433,0.00131813676907839,-0.0105846774193549,-0.0863309352517985,0.127320954907162,-0.0120494993989095,-0.0287846481876334,0.0289386363636363,-0.0427426536064114,0.0692167577413479,-0.038639455782313,0.00667556742323095,0.00448933782267106,0.0223336371923427,-0.0624651422197434,-0.0126441056154704,-0.0233516483516483,0.0233959588798299,-0.00984966303784333,-0.0220955096222382,-0.0106237148732008,-0.0349881796690307,0.0238390973167921,-0.0108059432687979,-0.0415256844047985,0.0178533475026568,-0.0122065727699531,-0.0860853432282004,-0.020898315658141,0.00576479631053044,-0.0103711790393014,-0.0141786510026331,0.106408952187182,0.014598956659629,0.00992618987019599,0.0380296993842811,0,0.0205489725513725,0.00969109408605112
T110,-0.0369599167100467,0.0118483412322275,0.0147324890152494,-0.0436635553223229,0.00676328502415462,0.010073787772312,0.0184433788270011,-0.029809885931559,0.0022893117756474,-0.00982800982800981,0.0258444797098164,0.0233286908077995,0.00359619830464939,0.0228887790756151,-0.00462449130595635,0.013811485340441,-0.0216205687573044,0.0112627986348122,0.0327663831915959,-0.0642718398859138,0.00835855310563479,-0.0365033621517772,0.024459988793337,-0.00753295668549917,-0.00717251793129474,-0.0631013649586037,0.00233712962325048,0.0163041859079398,-0.0551839464882944,-0.00259319286871967,0.0075642965204236,0.00746036680136757,-0.0452246112105389,-0.0308102862688015,-0.00543478260869554,-0.0416040570999249,-0.00388161086851035,0.0109784283513097,-0.00594451783355349,-0.0627126883811375,0.0105529759392149,0.0107177033492823,0.0550347207818605,-0.000304228780042532,-0.00263280314352738,0.0285277636271015,-0.005249343832021,0.0279493012674683,-0.00108838580240421,-0.0290889132821074,-0.0334258823633356,0.0139534883720931,0.0323679727427597,0.00707613925842061,-0.00132625994694957,-0.0659217877094972,0.00401248328131966,-0.0118976799524093,0.0065913370998117,-0.0485232067510549,-0.0200900588846554,0.00471204188481675,-0.0128765792031097,-0.00588846553515766,0.0318471337579617,0.0123436038353602,0.0309512972234866,-0.0121951219512195,-0.0582585090833159,-0.00665399239543729,-0.00365408038976857,0.00191143676330037,0.0202521971723346,-0.0271649200220629,-0.00575303061434151,0.0130562706877529,0.0122576443773495,0.024445564516129,-0.0247732030704815,0.0319878141660319,0.00581807861501343,0.0406058582750312
