FTSE100,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83
T76,-0.0034087508619456,0.00720366732154551,0.016,0,0.00248881357727236,-0.00110071546505228,0.0204262877442274,0,0.0231499051233397,0.00169514821093131,0.0047588935369847,0.0173611111111111,0.00536912751677852,0.00686935841783753,-0.00271676902258771,0.00376997524195356,0.0117445939345499,0.000518859411658586,0.0359049642016517,0.0104419049379539,0.00871080139372822,0.00836431226765799,0.0366291467595217,-0.00457038391224863,0.0285714285714286,0.0124740124740125,-0.00777934936350778,0.0209607772580065,0.00592592592592593,0.0010130148286075,0.00818802535295555,0.0241448692152918,0.0233766233766234,0.0121658745039898,0.00300751879699248,0.0132015874301449,0.00959973966807685,0.0147904152941936,0.0136334329027658,-0.00423529411764709,-0.00211026114481675,0,0.0135623869801085,0.0498188405797101,0.0248161764705882,0.0174499786112657,0.00711655890804601,0,0.00431705444054707,0.0180989270901175,0.0173841059602649,0.0179310344827586,0.0212539398585911,-0.00486080424215643,0.0333802156586966,-0.000798084596967279,0.00774618293878691,0.0192787695818574,0.0104098009060188,0.0250678306004483,0.026612524330492,0.0143685928760058,0.00425043078690413,0.0177619893428065,0.00111358574610245,0.0664838930774503,0.00385083096878796,0.0228710462287104,0.0139301485347251,0.0144044636757003,-0.00462459194776936,-0.00381263616557734,0.00291644771413546,0.0115151515151515,0.00632911392405063,0.0368695652173913,0.00155245723326417,0.0343027591349738,0.00343868122637548,0.0073785203075491,0.0276900090626301,0.00826467964527479,-0.00499474342728546
T77,0.00740218540712014,0.000650195058517555,0.00866141732283465,0.0474018105353197,0.0131526820378734,0.00220385674931129,-0.000870322019147084,0.0109680763142782,-0.0155786350148368,0.0391511159897549,-0.00789123330778228,0,0.013351134846462,0.0117132621522899,-0.00545877735912077,0.0138460676046865,0.0295363279278489,0.0263579175215891,0.0294352827544712,0.00425556010488626,0.00345423143350604,-0.00184331797235023,-0.0111186334756797,0.0293847566574839,0.00595238095238095,0.0282340862422998,0.0206699928724163,0.0266983875231298,0.00294550810014728,0.0368460619144917,0.0146241433273974,0.0275049115913556,0.0380710659898477,0.0169524383939342,0.00599700149925038,0.0143884892086332,0.0071447757185065,-0.0233261201629327,0.0115325757622316,0.0167296786389414,0.0291655652480395,0.0137061403508772,0.0294380017841213,-0.0172562553925798,0.0224215246636771,0.0147073989163806,0.00756782060141321,0.0108137044967879,0.0145487610820641,0.0219857917241845,0.0219690805532954,0.0142276422764228,-0.0155982816866164,0.0119893428063943,0.00521731240359317,0.0463258785942492,0.0223649277900561,0.0100517748029292,-0.0206154610780923,0.0589792278036711,-0.0081069595632703,-0.00303390594891562,0.0014012811713567,0.0719895287958115,-0.00778642936596218,0.0044987146529563,0.0191298203109226,0.0304471931493816,0.0304338071293766,0.0133019026772184,0.00464607816343268,0.0278840896664844,0.0348694034738414,0.00133855155973136,0.00628930817610063,-0.00159342502515932,0.015569619003426,0.0324441240086519,0.0011510189133335,0.0124494105226114,-0.00539831972829646,0.00114496864347237,0.0190748995132847
T78,-0.018635150195682,-0.0240415854450942,-0.053864168618267,0.0191915067374438,0.0316467245379421,-0.0296866410115448,-0.0113240418118467,-0.113319569916311,-0.0354182366239638,0.00598591549295781,-0.00714884065160988,-0.037542662116041,-0.0434782608695652,0.0154310808699727,0.0237495539743509,-0.0124129160676767,-0.0245966280879,0.00494288224956063,-0.0584484999500112,0.0108952589142041,0.0215146299483649,0.00646352723915051,-0.0145614450851831,0.0330062444246209,0.0187376725838264,-0.0169745381927109,0.0432960893854749,-0.0679926192928253,-0.0367107195301028,-0.00619079931956967,-0.0357541750877566,-0.00382409177820268,-0.00733496332518337,-0.0306284552328907,-0.0305514157973174,-0.0412135539795115,-0.00474717303178999,0.0373073539474113,-0.061431622308835,0.040996560379288,0.0526541095890412,-0.0135208220659816,0.00866551126516464,-0.0254609306409131,0.110526315789474,-0.0378382181639084,0.0215263105496621,-0.0106980192776188,0.0345874157211823,0.120050075772551,0.00318471337579618,0.0374081496325985,-0.00423674956573317,-0.0136024572180781,-0.0174662634833236,0.0534351145038168,-0.0047857298237981,-0.0514904523309242,0.00210388319747958,0.0366768093892632,-0.0392182711004187,-0.00912941563515236,-0.0238741182854043,-0.022995522995523,0.0672645739910314,-0.0275111964171465,-0.0404140458620177,-0.0166204986149584,0.00573792538135433,-0.0626453971419076,0.00460192237939783,0.00851063829787234,0.0421497645688827,-0.0354305647502165,-0.0109375,0.0134817303653927,0.0114909006066262,0.0321229050279329,-0.0319040526769616,-0.0166195959157072,0.0596079653015744,-0.0373768616952148,0.0364540933488133
T79,0.00632526938516807,-0.00266311584553928,0.014026402640264,0,0.0432849020846494,0.0028328611898017,-0.0343612334801762,-0.0135951307554672,0.013671875,0.0266013300665033,0.0248120054391454,-0.00283687943262411,0.0247933884297521,0.00901709401709398,-0.033009051861116,0.00439492763765639,0.0850905753556367,0.0437643458301455,0.0107899272231253,0.0263460490580123,-0.0362257792754844,-0.0137614678899083,0.0154446344591705,0.0906735751295337,-0.0387221684414327,0.0802437785678009,0.0240963855421687,0.0133980984829301,0.0426829268292683,0.0119910581500846,0.0370799376715068,0.111324376199616,0.0788177339901478,0.0670599803343166,-0.00461183704842429,0.0785731897756225,-0.0307626346535185,0.0460484985550948,0.0526319196522492,0.0078585461689587,0.0884912566083775,0.0219298245614035,-0.0171821305841924,-0.0207207207207207,0.0134281200631912,0.0343048434668855,-0.006865409812988,0.0188436830835117,-0.0187434781752673,0.123419024648509,0.0357142857142857,-0.0431423052157115,0.0625877547547122,0.104537366548043,0.024023886081764,0.0478260869565217,0.000683060109289618,0.0437936658633364,0.0152343173042432,0.0825514964096651,-0.00679175385037547,-0.00819672131147539,0.0076650770896112,-0.0266611122682775,-0.0399159663865546,-0.111842105263158,0.00588387096774187,0.0234741784037559,0.0187965616045845,0.0767594398156356,-0.00764977998420396,0.0664556962025316,0.0619914008793451,-0.00970104929716891,0.0616113744075829,0.0624922299117317,-0.00227783864829029,0.107577807848444,0.00766531713900128,-0.00514746492875287,0,-0.009099500472526,0.0133088127618545
T80,-0.0165864028238877,0.0300400534045394,-0.00569568755085435,-0.0307825854700854,-0.055827359038946,-0.0180790960451977,-0.0182481751824818,-0.00895862871989033,0.015028901734104,-0.00843845891578584,0.0257859272462772,0.0334281650071124,-0.0295698924731183,0.00517555376731195,0.000922303851413674,-0.0225195094760312,-0.0590651871840828,-0.042871803464092,-0.0220282828282828,-0.0297540043016325,0.00699300699300699,-0.0493023255813954,-0.0462870375243408,-0.0237529691211401,-0.0231621349446123,-0.0314997649271274,-0.0313725490196078,-0.0100633788419164,-0.0350877192982456,-0.00266186052959944,-0.0437586426975855,-0.0466321243523316,-0.0662100456621005,-0.0270098701724209,-0.00308880308880309,-0.0151642154995045,-0.0207907105335913,0.00345324605128831,-0.0153835273570343,0.00389863547758283,-0.00620189793021006,0.00965665236051502,-0.0480769230769231,0.00275988960441582,0.00857365549493375,0.00890058525472322,-0.0138148354104652,-0.0131357713324926,-0.0257830213286783,-0.0782845473110959,-0.0544061302681992,-0.0201884253028264,0.0299111075518538,-0.013693113169553,0.0122235679361234,-0.0691562932226833,-0.00068259385665529,0.00769625448948181,-0.0274238802868128,-0.0145250314709015,-0.018822310481782,-0.0237681765875092,-0.00810033969166455,-0.0139096939867323,-0.0185995623632385,-0.0222222222222222,-0.0185232695366616,0.0912844036697248,0.0309746128173398,-0.0601470749643289,-0.0354966345279244,-0.0553907022749753,-0.0532949061048972,-0.0160868985739037,0.00297619047619048,-0.0184094543468934,0.0136693350287548,0.111178985949908,-0.00760700701773176,-0.0251376798720909,-0.00146997297511218,0.00367867458717087,0.00844195452455343
T81,-0.033131846870288,0.00583279325988334,-0.0376432078559738,-0.0440923182914227,0.0431470128004515,-0.0184119677790564,0.00371747211895911,0.0104303206624252,-0.00113895216400911,-0.0256167798504256,0.000763638347112604,-0.00894700619408121,-0.00277008310249308,-0.0149832302428665,0.0184396712421624,0.015995666058394,-0.0154310418628543,-0.0275492341356673,-0.0279861845584348,-0.0342749058571097,-0.0243055555555556,0.0587084148727984,0.0284192809646001,-0.0218978102189781,-0.00721649484536083,0.00728155339805825,0.0182186234817814,-0.0433016659782458,0.00454545454545455,-0.0274124940921348,-0.021761196935356,-0.0833333333333333,-0.0293398533007335,0.010670314637483,-0.00387296669248644,0.0446456205509129,0.0237167541927833,0.000658347547655297,0.017575691332386,0.0583406884377758,0.112781954887218,0.00903294367693943,0.0174471992653811,-0.0100917431192661,-0.0170015455950541,-0.0136340984831968,0.0225217256705659,0.0053242466191034,0.00683774766239649,-0.086382229292126,-0.0129659643435981,-0.0549450549450549,-0.000971968430465379,0.0367496937525521,0.00276971483016109,-0.0208023774145617,0.0157923497267759,0.0252036659877801,-0.0212734130418523,-0.045445612655989,-0.0209433298134461,0.00317194967744705,-0.00190258751902581,-0.0557725694444445,-0.0178372352285396,-0.125,-0.0227938101212882,0.0197562000840689,0.0116756992689048,0.0186850402896182,-0.027207355888247,-0.0146596858638743,0.0428857909106284,0.00995624669818352,-0.0118694362017804,0.00901974808280689,-0.00374425057969367,0.387575590984057,0.0117678812415655,-0.00530751708428242,0.00219688133443548,0.0555208644422121,-0.0576740186818483
T82,0.0390836323488821,0.0199742268041237,0.0076530612244898,0,-0.0352145579736874,0.000586166471277843,0.0101851851851852,-0.0399142547519795,0.0072215887495249,0.00988089986766656,0.0197849428876207,-0.00208333333333333,-0.0194444444444444,0.0099839162274997,0.00542862194120024,0.025818763505739,0.0449318522705041,0.0465561080983776,-0.00210818024941115,0.0217922806829692,0.00800711743772242,-0.00323475046210721,0.0053926434684624,0.00414593698175788,0.00726895119418484,0.0366265060240964,0.024519549370444,0.0357631143412246,-0.0407239819004525,0.0298049528818759,0.0461962701842165,0.00197628458498024,0.0277078085642317,0.00793386364582888,0.0108864696734059,-0.0347381675431449,0.0305036129957527,-0.00547265169412956,0.0268718370503586,-0.0110082561921441,-0.0608108108108108,0.0747761979989468,0.0433212996389892,0.0305838739573679,0.0385220125786164,0.00487854938149788,0.0102829709243861,-0.00794407372100413,0.0271038743198462,0.00783509001026018,-0.00328407224958949,0.0537790697674419,0.0116360523038606,-0.0220559275305238,0.0494961993989747,0.00758725341426404,-0.0290763354672116,-0.00742713953540876,-0.00434497816593888,0.0231612537958722,0.0294085924860687,0.0221548059050997,0.0230798557142438,-0.03148701447943,-0.00794551645856981,0.0476190476190476,0.0639845923389686,-0.0428689200329761,-0.0109776850986313,0.000974435400664837,0.0361842902498728,0.0292242295430393,0.00257158743397279,0.00422489873655406,-0.00900900900900901,0.00964794833425214,0.0188011522979187,0.333201267828843,0.0220882462786106,0.0251448462225478,-0.000723155670557379,0.00519574052163187,0.0296154241157835
T83,-0.00636189767837216,0.00947567909033481,-0.0759493670886076,-0.0221261261261261,0.0428465832335024,-0.0193321616871705,0.0302474793767186,0.0157693099897014,-0.0245283018867925,-0.0130165108762121,0.016415722444492,-0.00626304801670146,-0.018413597733711,0.0465884545339037,0.0152980481800599,0.0172078899132767,0.00701060952777201,-0.0454525908406795,0.0182981369634291,-0.0115774145447958,0.0344218887908208,0.0421882243857209,-0.0167582857447831,0.00908340214698596,0.0268041237113402,0,-0.0517464424320828,0.038326154416192,0.128930817610063,-0.0411465899312527,0.00327436754436016,-0.0216962524654832,-0.0294117647058824,-0.0377455942813462,0.0192307692307692,0.217157765500307,0.020072797345038,0.00550276641808992,0.0429917602861934,-0.0260561598785733,0.0143884892086331,0.0117589416952474,0.0121107266435986,-0.00719424460431655,0.0189250567751703,0.0339840527907616,0.0513517563199692,-0.0134529147982062,0.0503475334090139,0.0790683325620855,-0.0354200988467875,-0.0151724137931034,0.0393152529332565,0.0149013290374547,-0.0127800235809331,0.0451807228915663,0.0438679114607862,0.0374590611353711,0.0196486919146511,-0.0100608682529302,0,0.0258130591087702,0.00515966290202377,0.0230185097294732,0.0663615560640732,-0.00165289256198347,0.00759251810136761,0.0111972437553834,-0.0137774761893222,0.0521674397297143,0.0357159564017401,0.00154878678368611,-0.00512998266897753,0.0154261215658514,0.0454545454545455,0.0294083232575374,-0.0103365947287112,-0.182466567607727,0.0221851020514694,0.0319669384563833,0.00802831394099757,0.0230040941658137,-0.0282840257117043
T84,0.0151444267707485,0.00125156445556946,0.0319634703196347,0.0490123820754717,0.015227061641492,0.014336917562724,0.0115658362989324,0.0239924080818239,-0.0158607350096712,0.0269074172419897,0.0308363756554138,0.0259103641456583,0.0360750360750361,0.022030674598357,-0.0159538702907558,0.018691840137701,0.0134071518582023,0.0263312010090999,-0.00967064590879807,0.0567185871044122,0.0170648464163823,-0.00756227758007117,-0.00135699940292026,0.0310965630114566,0.0110441767068273,0.0330079033007903,-0.00886766712141883,0.0316925753284118,0.0222841225626741,-0.00759432596738386,0.0380401662987691,0.0100806451612903,0.053030303030303,0.123110614908966,0.0158490566037736,-0.0158870255957635,0.0115967885816236,0.0082239301414516,-0.0143387662471632,-0.0381818181818182,0.00709219858156028,-0.014043583535109,0.0504273504273504,0.0833333333333333,0.0304606240713224,0.0297292985161941,0.00045809919374535,0.0271645021645021,0.0117749672917576,0.00646120418548816,0.0529461998292058,-0.0224089635854342,0.035977347595958,0.00396825396825397,0.0160592036511762,0.0381844380403458,0.0233542548533061,-0.0072125397347363,0.00803277630814882,0.0127038975557701,0.0354835329864144,0.0120621854561013,0.0182227799007585,0.0148457434469961,0.0729613733905579,-0.0662251655629139,0.0151704176855134,0.0455706984667802,-0.012446399390581,0.0101229998911505,-0.0107269483525666,-0.00309278350515464,0.0824797342810026,0.00897037933392967,0.00289855072463768,0.0364111696283106,0.00596966916112425,0.0825154489276627,0.0317383311204167,0.04180015585765,0.0144929161945999,0.0224868055729257,0.00148053393976004
T85,-0.00574092118083904,0.05125,-0.0115044247787611,-0.0179863697042085,-0.0240026963911694,0.0365135453474676,0.0202286719437115,0.0330780137349798,0.0212264150943396,-0.0475780037924495,0,0.0300341296928328,-0.00974930362116992,-0.00351607972948364,0.0558534868312076,0.0379121894553423,-0.0200994781474234,-0.0355316580708877,0.0244211486640593,0.00933483549076879,-0.0192953020134228,-0.0112057373375168,0.0191053375366889,-0.0658730158730159,0.0218470705064548,0.0337533753375338,-0.000688231245698555,0.0362748065199534,0.0653950953678474,0.0198360607916921,-0.0177947085529405,-0.0459081836327345,-0.0287769784172662,-0.0402599885299178,0.0475482912332838,0.0438821268417681,0.009181450357921,-0.0407545826659548,0.0157596371882086,0.0436582950760644,-0.0369718309859155,0.0235756385068762,-0.0203417412530513,0,0.0201874549387167,0.03951775938141,0.0322455915422734,0.00790222315878201,0.0217391304347827,-0.0378366094761959,0.0016220600162206,0.0179083094555874,0.00714566436814463,-0.00948616600790514,0.0492212753452836,-0.0423317140874393,-0.0338947887086526,0.00446053968113762,-0.0254957809283024,-0.0338702393496914,0.0167290633748186,0.0208773731150974,0.0339728329365635,-0.0201142857142858,0.004,-0.0434397163120567,0.0363761490438972,0.00610997963340122,-0.00175425500149294,-0.0382004310344828,0.0573209149431585,0.00930713547052741,-0.0071453094155009,0.0349107026463303,0.0433526011560694,0.0227389047305695,-0.00148591204905384,-0.022834116856951,0.0188581186428094,0.0235003220645376,0.0814250489280067,-0.00770585645090263,0.114283968430431
T86,-0.0190438352536088,-0.0315101070154578,0.000895255147717099,0.0073692494812907,0.00155402072027626,0.0147727272727273,-0.00603448275862069,0.00800472309331947,0.0277136258660508,-0.00787330316742086,0.00498444183724771,-0.0364479787939033,0.00843881856540084,-0.0114834741284081,0.0102365987821977,-0.0199679495332333,0.0215102974828376,0.0148363901151414,-0.0170278382479056,0.0190768478884381,-0.00342172797262618,0.0294650951949229,0.000666684444918531,-0.0178419711129992,-0.00583090379008746,0.0235089246843709,-0.0130853994490358,-0.00972129506008016,0.0268542199488491,-0.0132814660145113,0.0186616725108915,0.0523012552301255,0.0246913580246914,-0.0176878336387539,-0.0333333333333333,0.0287818349186867,0.0284245695194038,0.0368274582560298,0.00596735555994399,0,-0.0292504570383912,0.0316698656429942,0.0249169435215947,-0.0225752508361204,0.000706713780918728,0.0168145361629639,-0.0263292786309958,0.021011917206774,0.00379677182685241,0.00221421823334908,-0.0137651821862348,-0.0260380014074595,0.0733619496966902,0.0127693535514765,0.047732410426711,0.0652173913043478,-0.0209242084636343,0.0429124164614843,-0.00327308951188275,0.00519372597901735,-0.0147951567424116,-0.00388498856196255,0.00222113873991005,0.0748775367389783,-0.00796812749003984,0.0296570898980538,0.0108144002276716,-0.0510121457489878,0.00995824764753538,-0.0264410957369335,-0.013170110326662,-0.00614754098360656,0.0407598711936202,-0.00859071900035276,0.0457063711911357,0.0161924506720047,0.00965396424736753,0,0.0217153683596881,0.00272037029518054,0.0072697156528941,-0.00995981559549348,0.0141481647895024
T87,-0.00940976347337729,-0.00429711479435236,-0.0232558139534884,-0.0527698863636364,-0.0567692042459916,0.00335946248600224,0.028620988725065,-0.0244852320354158,0,-0.0271367326461734,-0.0389744110332026,0.0110041265474553,0.0278940027894003,-0.0218831398527189,0.026186293445662,-0.0262147009966777,-0.0846774193548388,-0.02722095161218,-0.0692996216665128,-0.0629606523864003,0.0317596566523605,-0.0752972258916777,-0.0421863340795224,-0.0294117647058824,-0.0146627565982405,-0.0795406210123352,-0.0153524075366364,-0.0510427638508531,-0.0647571606475716,-0.00568170837762113,-0.0319194711381742,-0.101391650099404,-0.0795180722891566,-0.0375537350961149,-0.0139398385913426,-0.0897757098544499,-0.0276389444222311,-0.00274372968297998,-0.0462635780656982,-0.0227703984819734,-0.0696798493408663,-0.04,-0.0364667747163695,-0.0436270316509838,-0.0324858757062147,-0.0740477038091847,-0.0293292837256391,-0.0282584212142931,-0.0302775595227218,-0.0851032491825494,-0.0246305418719212,-0.0101156069364162,-0.0345705126086525,-0.0673758865248227,0.0155996410364118,-0.0761904761904762,-0.0206722596918353,-0.0138912310286677,-0.027874181786232,-0.0942957528159554,-0.0384188019798647,0.00683019540298151,-0.0358918918918918,-0.0347222222222223,-0.0070281124497992,-0.0801080108010801,-0.0124818169020695,-0.104095563139932,0.0060221635362934,-0.0689337706427297,-0.00892642264860959,0,-0.182008846065992,-0.0133534927451528,-0.0198675496688742,-0.048401280382708,-0.0360264554706668,-0.054639175257732,-0.0518032475096879,-0.0101230968577907,-0.0203321355340357,-0.0335665728728304,0.00697364909532677
T88,-0.0480954003407155,0.0129469790382244,-0.0247252747252747,-0.0248931543825447,-0.0154316152279493,-0.0178571428571429,0.0379426644182125,-0.0400240159690599,-0.0411985018726592,-0.0581313581172941,0.00442144021247067,-0.035374149659864,-0.0189959294436906,-0.019175447536699,-0.00905144283971279,0.0311050695666081,-0.0588261469318738,-0.0186704775954268,-0.0104284967461647,0.00484040961315752,0.00831946755407654,0.0123809523809524,-0.00909824434489869,-0.0240641711229947,-0.00198412698412698,-0.0388170055452865,-0.0148830616583983,0.00361844295957554,-0.0119840213049268,-0.0275602029115081,-0.0313556468449055,-0.0221238938053097,-0.0261780104712042,0.00910163492331029,0.00446428571428571,0.0048495969591717,0.0295553842199949,-0.0191692335297107,0.0279841897233201,-0.0272727272727273,-0.0101214574898785,0.0387596899224806,-0.0487804878048781,0.0125223613595707,-0.0291970802919708,0.000776473603666744,-0.00566344729760732,0.00263407438626067,0.00390050876201232,-0.0428875008049456,0.00673400673400673,-0.0124087591240876,0.00681250213960497,0.0228136882129278,0.0641473961270916,-0.0331369661266569,-0.0126679731243,0.0324918236035997,-0.0196918001672051,-0.0270979519653146,0.0130261222774705,0.00875019663363219,0.097443372953577,-0.0017985611510791,0.00606673407482305,0.0459882583170254,0.0459966737942505,-0.0114285714285715,-0.0295257721841957,-0.0292318150917742,-0.0112364511357867,0.0309278350515464,-0.0873273761169782,0.00203464039662616,-0.0391891891891892,-0.0383321627915571,0.0373728674143822,0.0330788804071247,0.0983602447096581,0.01022662194224,-0.02275388297707,0.00752364020509639,0.0363641717723399
T89,0.0218337485324858,-0.00791235544735241,0.0112676056338028,0.0314494425221067,0.037154904924815,0.0113636363636364,0.0178716490658002,0.0282662551273199,-0.0046875,0.0308595888706387,-0.0139496101320593,0.00987306064880113,-0.00553250345781466,-0.00651957128371865,-0.0157866605581644,-0.00984877859635518,0.0261453359179235,0.0227133931507493,0.0180619187714616,0.0138556167044351,0.0123762376237624,0.000940733772342427,0.0176615937552648,0.00821917808219178,-0.0099403578528827,0.0278846153846154,0.00935251798561151,0.0371156823711568,0.0876010781671159,0.00282813343193496,0.0234297871157029,0.0950226244343891,0.0510752688172043,0.00952062802739269,0.00222222222222222,0.0901323941824822,-0.00439340988517236,-0.00698213305689378,0.0163345966117827,-0.0440068959259595,0.112474437627812,-0.00652985074626866,0.0247568523430592,-0.0167844522968198,0.0548872180451128,0.00620696928152825,0.0256359154560234,0.0527532576712906,0,0.0143645293682298,0.0543478260869565,0.0229120473022912,0.0356001360081604,0.0574142916150351,0.0177378891205257,0.0365575019040366,0.0320691855107394,-0.0388190720689013,0.0235216835117723,0.0879559047730738,-0.0959557552713446,-0.0144441628818151,0.0226065188515377,0.0524774774774774,0.00201005025125628,-0.00561272217025257,0.0120837686821424,0.00481695568400771,0.0261012450230677,0.0590781767252356,0.0121232417950436,-0.0015,0.0401090342679128,0.0060658244766299,0.00140646976090014,0.00580412054120538,0.00073694717301464,-0.111893033075299,0.0348117880703997,0.0431243926141886,0.0136987753803744,0.0120706851136742,-0.0125323420670844
T90,0.00487592999957969,0.00858895705521473,-0.00649953574744661,0.009542269270911,-0.00398895366676895,0.0741573033707865,0.0119712689545092,0.00137446186658242,0.0054945054945055,0.0233692240838201,0.0096827029291889,0.00698324022346369,-0.00556328233657858,0.00562608072202781,0.00928062995791223,0.00702276524644945,0.0420659786214523,0.0124021037642681,0.0369502200908993,-0.00118568661259759,0.00733496332518337,-0.00093984962406015,-0.0187346522087024,0.0498188405797101,-0.00602409638554217,0.0458372310570627,-0.0334996436208125,0.0328015696980037,0.0421313506815366,0.00518191511624435,0.0103665661259205,0.0268595041322314,-0.0051150895140665,0.0262450363997353,0.00369549150036955,0.0132216571941371,0.0265770735131883,0.0154748380361694,0.0119034362642226,-0.0418564920273348,-0.0404411764705882,0.0610328638497653,0.00258843830888697,0.0170709793351303,0.00142551674982181,0.0508841276258067,0.0287075957005083,0.0326412457576362,0.0124443943915761,0.0225184890392333,0.0158604282315623,0.0606936416184971,0.00489214302130876,0.016796875,0.0276186508349826,0.0264511388684791,0.0193414563786968,-0.0169301684400983,-0.0083997657974148,0,0.0454997323545155,0.0165941455696202,0.0237554017935203,-0.0190455809972179,0.00802407221664995,0.140169332079022,-0.0034112841689483,0.0354745925215724,4.92732200050226E-05,0.0182736234671796,0.0284560915889088,0.0500751126690035,0,0.0415916203614996,0.047752808988764,0.0144074597775824,0.033063629075859,-0.153328050713154,-0.0144268949086738,-0.00194091844260704,0.0155427949836308,0.00113708149084015,0.021151196525354
T91,-0.00363920300059958,-0.0127737226277372,0.0355140186915888,0,-0.00718833436023813,0.00889121338912134,-0.0110410094637224,0.0144120407986179,0.0132708821233411,-0.0210898796886058,0.0169614293474981,0.0180305131761442,-0.00559440559440559,0.00186207243629534,0.00168147970213788,-0.00523682368496108,-0.0212450811336604,-0.00662416914316829,-0.009257821262791,0.00356767608740589,0.00889967637540453,-0.00470366886171214,0.0106006073557531,0.000862812769628991,0.0141414141414141,-0.00894454382826476,0.00294985250737463,-0.00386156197084212,0.0225921521997622,0.0354320950936363,-0.0188932965776911,0.00804828973843058,-0.025706940874036,0.011749057858568,0.00147275405007364,0.00655408597071319,0.00107463853067604,0.00483778308590078,0.00235324657735244,0,-0.0229885057471264,0.00973451327433628,-0.0189328743545611,-0.0273851590106007,0.00142348754448399,-0.0161424755120214,0.0242976159704133,0.014499758337361,0.00537634408602146,-0.00408666320705757,-0.0265417642466823,-0.0326975476839237,0.0122198261778737,-0.0072992700729927,-0.0219267868304137,-0.0114531138153185,0.0101610403611618,-0.002760736196319,0.0107305884223197,-0.0471596421256872,-0.0054490930368637,0.0163427304033152,0.0111994924848722,-0.0104712041884818,-0.00597014925373134,-0.0198019801980198,0.0187812457775976,-0.00925925925925926,0.0343540599132834,-0.0149350649350649,0.0327520751560388,0.0143061516452074,0.0059367813018132,-0.011589261843735,-0.00268096514745308,-0.00783604581072929,0.00568463794270242,0.0533458118858213,0.0146380769058598,0.00128349733577062,0.000659161834529884,0.00964159515396263,0.00248636642410781
T92,-0.00426824148450848,0.03758471965496,0.0442238267148014,0.0378083001033821,-0.0144807612743071,0.0202177293934681,0.0135566188197767,0.0548073034931102,0.0169491525423729,0.00660304607673031,0.0435066476733144,0.0435967302452316,0.0112517580872011,0.0232577609591105,0.0450743405275779,0.0169659378176228,-0.00761186276059902,0.0118066181004362,-0.0331013942470979,0.00177749651190198,-0.0112269446672013,0.0141776937618147,-0.00979382877493681,0.0129310344827586,0.0358565737051793,-0.00180505415162455,0.0154411764705882,-0.0550591844772902,0.00813953488372093,0.00162768208496505,-0.030249451754386,-0.00598802395209581,0.00527704485488127,0.0616484742251613,0.0294117647058824,-0.00868187950959107,0.00219576461403332,-0.0192880570517256,-0.0305147534892101,-0.0130757800891531,0.0117647058823529,0.00525854513584575,0.0087719298245614,0.00817438692098093,0.00284292821606254,-0.0425026609417198,-0.0430554207512374,0.0167698904240113,-0.0267379679144385,-0.0507392691982023,0.0457097032878909,0.0556338028169014,0.0120723047127179,-0.0297987616099071,-0.0390334893521477,-0.0477914554670529,0.00201443455755812,0.038977018060377,-0.00726876453472046,-0.0127269641948074,0.0209597352454495,0.0236221979746933,-0.0316579398209589,0.019620811287478,0.001001001001001,-0.0765993265993266,-0.0436339522546418,-0.0420560747663551,0.0135043406809332,-0.0465032660154611,-0.0634267912772586,-0.0117536436295252,0.0147543598468735,0.012370340959849,-0.0241935483870968,0.0880543742405832,0.00141761248934561,0.181697023545091,-0.0596046942557134,-0.0297350839030454,-0.0146258118303365,0.00167491625418733,0.00991749202202425
